2020/10/5,2330,37:32.7,1,5,5,0,0,428,1909,428,186,427.5,11,427,52,426.5,27,426,65,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,37:37.7,1,5,5,0,0,428,1909,428,187,427.5,11,427,51,426.5,27,426,65,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,37:42.7,1,5,5,0,0,428,2001,428,98,427.5,14,427,54,426.5,27,426,66,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,37:47.8,1,5,5,0,0,428,2027,428,79,427.5,14,427,54,426.5,30,426,70,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,37:52.8,1,5,5,0,0,428,2034,428,72,427.5,14,427,54,426.5,30,426,70,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,37:57.8,1,5,5,0,0,428,2049,428,57,427.5,14,427,54,426.5,30,426,70,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,38:02.8,1,5,5,0,0,428,2053,428,52,427.5,14,427,54,426.5,30,426,81,428.5,491,429,172,429.5,1,430,43,430.5,5
2020/10/5,2330,38:07.8,1,5,5,0,0,428,2053,428,51,427.5,14,427,55,426.5,30,426,81,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:17.9,1,5,5,0,0,428,2054,428,51,427.5,14,427,55,426.5,30,426,81,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:22.9,1,5,5,0,0,428,2055,428,51,427.5,14,427,55,426.5,30,426,82,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:27.9,1,5,5,0,0,428,2055,428,52,427.5,14,427,55,426.5,30,426,82,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:32.9,1,5,5,0,0,428,2055,428,54,427.5,14,427,55,426.5,31,426,82,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:38.1,1,5,5,0,0,428,2055,428,59,427.5,14,427,56,426.5,31,426,87,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:43.3,1,5,5,0,0,428,2061,428,56,427.5,14,427,56,426.5,31,426,87,428.5,491,429,173,429.5,1,430,43,430.5,5
2020/10/5,2330,38:48.5,1,5,5,0,0,428,2062,428,56,427.5,14,427,56,426.5,31,426,88,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,38:53.7,1,5,5,0,0,428,2062,428,57,427.5,14,427,56,426.5,31,426,88,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,38:58.7,1,5,5,0,0,428,2062,428,61,427.5,14,427,56,426.5,31,426,88,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:03.7,1,5,5,0,0,428,2062,428,78,427.5,14,427,56,426.5,31,426,88,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:08.7,1,5,5,0,0,428,2062,428,79,427.5,14,427,57,426.5,31,426,88,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:13.7,1,5,5,0,0,428,2074,428,70,427.5,14,427,57,426.5,31,426,86,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:18.7,1,5,5,0,0,428,2080,428,84,427.5,14,427,58,426.5,34,426,86,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:23.7,1,5,5,0,0,428,2083,428,82,427.5,14,427,58,426.5,34,426,85,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:28.7,1,5,5,0,0,428,2089,428,77,427.5,14,427,58,426.5,34,426,85,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:33.8,1,5,5,0,0,428,2091,428,75,427.5,14,427,58,426.5,34,426,85,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:38.8,1,5,5,0,0,428,2092,428,75,427.5,14,427,59,426.5,34,426,85,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:43.8,1,5,5,0,0,428,2092,428,77,427.5,14,427,59,426.5,34,426,86,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:48.8,1,5,5,0,0,428,2092,428,80,427.5,14,427,59,426.5,34,426,86,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:53.8,1,5,5,0,0,428,2092,428,81,427.5,15,427,59,426.5,34,426,86,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,39:58.8,1,5,5,0,0,428,2092,428,105,427.5,15,427,60,426.5,35,426,87,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:03.8,1,5,5,0,0,428,2112,428,89,427.5,15,427,60,426.5,35,426,87,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:08.9,1,5,5,0,0,428,2117,428,91,427.5,15,427,60,426.5,36,426,87,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:13.9,1,5,5,0,0,428,2118,428,89,427.5,15,427,60,426.5,36,426,91,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:18.9,1,5,5,0,0,428,2118,428,92,427.5,16,427,60,426.5,36,426,91,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:23.9,1,5,5,0,0,428,2124,428,87,427.5,16,427,61,426.5,35,426,90,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:28.9,1,5,5,0,0,428,2125,428,92,427.5,16,427,61,426.5,36,426,90,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:33.9,1,5,5,0,0,428,2143,428,75,427.5,16,427,61,426.5,37,426,92,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:38.9,1,5,5,0,0,428,2147,428,75,427.5,16,427,61,426.5,37,426,92,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:44.0,1,5,5,0,0,428,2148,428,76,427.5,16,427,61,426.5,37,426,92,428.5,491,429,173,429.5,1,430,45,430.5,5
2020/10/5,2330,40:49.0,1,5,5,0,0,428,2148,428,78,427.5,17,427,61,426.5,37,426,92,428.5,491,429,173,429.5,1,430,46,430.5,5
2020/10/5,2330,40:54.0,1,5,5,0,0,428,2149,428,79,427.5,17,427,61,426.5,37,426,92,428.5,491,429,173,429.5,1,430,46,430.5,5
2020/10/5,2330,40:59.0,1,5,5,0,0,428,2149,428,80,427.5,17,427,62,426.5,37,426,92,428.5,491,429,173,429.5,1,430,46,430.5,5
2020/10/5,2330,41:04.0,1,5,5,0,0,428,2149,428,90,427.5,17,427,62,426.5,38,426,92,428.5,491,429,173,429.5,1,430,46,430.5,5
2020/10/5,2330,41:09.0,1,5,5,0,0,428,2149,428,91,427.5,17,427,63,426.5,38,426,93,428.5,491,429,173,429.5,1,430,46,430.5,5
2020/10/5,2330,41:14.0,1,5,5,0,0,428,2147,428,95,427.5,17,427,65,426.5,38,426,93,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:19.1,1,5,5,0,0,428,2147,428,98,427.5,17,427,65,426.5,38,426,93,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:24.1,1,5,5,0,0,428,2158,428,90,427.5,17,427,65,426.5,38,426,93,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:29.1,1,5,5,0,0,428,2159,428,90,427.5,17,427,65,426.5,38,426,95,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:34.1,1,5,5,0,0,428,2159,428,90,427.5,18,427,66,426.5,38,426,96,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:39.1,1,5,5,0,0,428,2163,428,88,427.5,18,427,67,426.5,38,426,96,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:44.1,1,5,5,0,0,428,2199,428,55,427.5,19,427,66,426.5,39,426,96,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:49.1,1,5,5,0,0,428,2207,428,50,427.5,20,427,66,426.5,39,426,97,428.5,491,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:54.2,1,5,5,0,0,428,2209,428,47,427.5,20,427,66,426.5,39,426,97,428.5,492,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,41:59.2,1,5,5,0,0,428,2210,428,69,427.5,20,427,67,426.5,39,426,98,428.5,492,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,42:04.2,1,5,5,0,0,428,2210,428,68,427.5,20,427,68,426.5,39,426,99,428.5,493,429,173,429.5,1,430,47,430.5,5
2020/10/5,2330,42:09.2,1,5,5,0,0,428,2210,428,68,427.5,20,427,68,426.5,39,426,100,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:14.2,1,5,5,0,0,428,2211,428,88,427.5,20,427,68,426.5,39,426,99,428.5,493,429,173,429.5,1,430,48,430.5,5
